learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.09,0.0,10000.0,72.11,42.233430791549054,42.95356923706279,35.9292441994027,10000.0,0.0
20000.0,0.17,0.0,20000.0,73.395,44.73200788480327,46.39871058728719,38.40009261403102,20000.0,0.0
30000.0,0.23,0.0,30000.0,73.55666666666667,44.868741319936724,46.470985155195685,38.20207213523409,30000.0,0.0
40000.0,0.27,0.0,40000.0,73.71,44.98546013475031,46.665314195871574,38.075609468849365,40000.0,0.0
50000.0,0.34,0.0,50000.0,73.812,45.05039618102016,46.822076919952885,38.01656804733727,50000.0,0.0
60000.0,0.41,0.0,60000.0,73.86333333333333,45.120916307822604,46.889287770515125,38.13074525584882,60000.0,0.0
70000.0,0.45,0.0,70000.0,73.87428571428572,45.11908480816297,46.812470916705436,38.14935064935065,70000.0,0.0
80000.0,0.49,0.0,80000.0,73.91499999999999,45.20539352097405,46.84937089297539,38.27131278471278,80000.0,0.0
90000.0,0.54,0.0,90000.0,73.88777777777777,45.17784382732753,46.69161846433026,38.36126629422718,90000.0,0.0
100000.0,0.59,0.0,100000.0,73.904,45.25911350259012,46.7711010484233,38.573076289339284,100000.0,0.0
110000.0,0.63,0.0,110000.0,73.89909090909092,45.282208263950615,46.682389645118775,38.63859799102374,110000.0,0.0
120000.0,0.69,0.0,120000.0,73.80833333333334,45.084468491650306,46.487554057275176,38.40515805357947,120000.0,0.0
130000.0,0.72,0.0,130000.0,73.79307692307692,45.02531118100273,46.40458099328269,38.305385534750656,130000.0,0.0
140000.0,0.77,0.0,140000.0,73.77428571428571,44.98722654480664,46.3584963548439,38.295548123624016,140000.0,0.0
150000.0,0.81,0.0,150000.0,73.75733333333334,44.95031144217259,46.35887931974272,38.25932838747118,150000.0,0.0
160000.0,0.85,0.0,160000.0,73.78625,44.99134857736705,46.42875389567261,38.21610075863593,160000.0,0.0
170000.0,0.89,0.0,170000.0,73.76294117647059,44.93139361398994,46.400932512978265,38.127869716600316,170000.0,0.0
180000.0,0.94,0.0,180000.0,73.75611111111111,44.916715054203124,46.442257545180375,38.13969933476507,180000.0,0.0
190000.0,0.98,0.0,190000.0,73.75526315789473,44.91160083227069,46.43183258671994,38.14733499547253,190000.0,0.0
200000.0,1.02,0.0,200000.0,73.772,44.94225849378054,46.45434593987649,38.18451784725251,200000.0,0.0
210000.0,1.08,0.0,210000.0,73.74809523809523,44.898740776185875,46.41531074434789,38.143485480903,210000.0,0.0
220000.0,1.11,0.0,220000.0,73.74136363636363,44.87683696826774,46.43231364112644,38.11105278381881,220000.0,0.0
230000.0,1.15,0.0,230000.0,73.74739130434783,44.878419164614094,46.429426951638234,38.10060791208341,230000.0,0.0
240000.0,1.2,0.0,240000.0,73.75166666666667,44.883681733103714,46.40417223219528,38.09902819129598,240000.0,0.0
250000.0,1.25,0.0,250000.0,73.74119999999999,44.85855691255596,46.37340195237511,38.062440441932644,250000.0,0.0
260000.0,1.3,0.0,260000.0,73.73307692307692,44.830076958922554,46.31185881058134,38.0176615267328,260000.0,0.0
270000.0,1.33,0.0,270000.0,73.72444444444444,44.80661275408177,46.28953863392034,37.9773394880403,270000.0,0.0
280000.0,1.37,0.0,280000.0,73.75535714285715,44.86653460751455,46.37188291358639,38.04171866041618,280000.0,0.0
290000.0,1.42,0.0,290000.0,73.75379310344827,44.866636437276874,46.38386599136381,38.05776414196078,290000.0,0.0
300000.0,1.47,0.0,300000.0,73.76599999999999,44.878145754676396,46.398872157407595,38.042117693367445,300000.0,0.0
310000.0,1.49,0.0,310000.0,73.75387096774193,44.85143189244145,46.3609034452751,38.00630885983358,310000.0,0.0
320000.0,1.55,0.0,320000.0,73.74625,44.82042774572385,46.345980674539064,37.946316458127136,320000.0,0.0
330000.0,1.59,0.0,330000.0,73.74181818181819,44.81181652302064,46.36311303411265,37.93325740808389,330000.0,0.0
340000.0,1.64,0.0,340000.0,73.71970588235294,44.762575247347776,46.30615580607167,37.87596468052561,340000.0,0.0
350000.0,1.69,0.0,350000.0,73.72228571428572,44.76967444193832,46.288076994954224,37.88613493617885,350000.0,0.0
360000.0,1.73,0.0,360000.0,73.7286111111111,44.7872506176931,46.32863263626818,37.91756651196986,360000.0,0.0
370000.0,1.78,0.0,370000.0,73.73216216216217,44.78446256458549,46.31102714527196,37.895537266128215,370000.0,0.0
380000.0,1.81,0.0,380000.0,73.71526315789474,44.754942499084756,46.26533247256295,37.87080521257737,380000.0,0.0
390000.0,1.85,0.0,390000.0,73.70717948717949,44.73534103717363,46.280182101077614,37.84805983537996,390000.0,0.0
400000.0,1.9,0.0,400000.0,73.695,44.70903819980506,46.274936302968094,37.822058336878925,400000.0,0.0
410000.0,1.93,0.0,410000.0,73.69146341463416,44.69717606357672,46.259086357136816,37.80021566513088,410000.0,0.0
420000.0,1.98,0.0,420000.0,73.67928571428571,44.67092368175214,46.222326002247485,37.77083509245968,420000.0,0.0
430000.0,2.03,0.0,430000.0,73.68255813953488,44.669279675151266,46.2199769986028,37.75268290804679,430000.0,0.0
440000.0,2.08,0.0,440000.0,73.6740909090909,44.65344516670461,46.20353986410859,37.735707067449304,440000.0,0.0
450000.0,2.11,0.0,450000.0,73.66644444444445,44.643353115022975,46.20803922013664,37.73460980684756,450000.0,0.0
460000.0,2.15,0.0,460000.0,73.66652173913043,44.645489624465895,46.20617989004449,37.73631457208943,460000.0,0.0
470000.0,2.18,0.0,470000.0,73.6736170212766,44.65992698317546,46.215236422752916,37.75423451703615,470000.0,0.0
480000.0,2.23,0.0,480000.0,73.66833333333334,44.64516343754212,46.21433921154763,37.731796236082374,480000.0,0.0
490000.0,2.28,0.0,490000.0,73.66714285714285,44.636467542160325,46.21758720869648,37.71132029930001,490000.0,0.0
500000.0,2.31,0.0,500000.0,73.65939999999999,44.626504184395415,46.2026117894066,37.71170208237758,500000.0,0.0
510000.0,2.36,0.0,510000.0,73.67274509803921,44.65401620599899,46.220550655675986,37.73696023148835,510000.0,0.0
520000.0,2.4,0.0,520000.0,73.66961538461538,44.6492605709687,46.19821915547418,37.7362437471578,520000.0,0.0
530000.0,2.44,0.0,530000.0,73.67924528301887,44.66897325491173,46.20670507392239,37.75572580393277,530000.0,0.0
540000.0,2.48,0.0,540000.0,73.66814814814815,44.642931775225456,46.185258775664686,37.71840301351263,540000.0,0.0
550000.0,2.53,0.0,550000.0,73.64927272727273,44.60458371234704,46.144070158488326,37.68156448602954,550000.0,0.0
560000.0,2.57,0.0,560000.0,73.66928571428572,44.645931622773325,46.17302518462274,37.73220778452976,560000.0,0.0
570000.0,2.61,0.0,570000.0,73.66842105263159,44.64927362958268,46.16030304334726,37.745498587670234,570000.0,0.0
580000.0,2.66,0.0,580000.0,73.67879310344829,44.66425117131963,46.17112352260868,37.752089704383295,580000.0,0.0
590000.0,2.69,0.0,590000.0,73.67440677966101,44.65381502032368,46.16237837912783,37.735364978573116,590000.0,0.0
600000.0,2.73,0.0,600000.0,73.68,44.65275680609775,46.17458494238104,37.71102205673535,600000.0,0.0
610000.0,2.78,0.0,610000.0,73.68573770491803,44.66514679319084,46.194276750009216,37.72521299213209,610000.0,0.0
620000.0,2.81,0.0,620000.0,73.68838709677419,44.673572359722804,46.19994129655463,37.734689593312844,620000.0,0.0
630000.0,2.85,0.0,630000.0,73.6795238095238,44.65550443449653,46.19655152274216,37.71845808872412,630000.0,0.0
640000.0,2.9,0.0,640000.0,73.67921875,44.653435131365605,46.19610523592483,37.71450122572128,640000.0,0.0
650000.0,2.94,0.0,650000.0,73.68676923076923,44.66868517167622,46.203759911679505,37.731047463711405,650000.0,0.0
660000.0,2.98,0.0,660000.0,73.685,44.660135819918,46.20159649106505,37.71083862036316,660000.0,0.0
670000.0,3.01,0.0,670000.0,73.68805970149253,44.671923379505266,46.20499409533515,37.737515010242284,670000.0,0.0
680000.0,3.06,0.0,680000.0,73.7014705882353,44.69459776943893,46.22737673912325,37.75105993414138,680000.0,0.0
690000.0,3.11,0.0,690000.0,73.70768115942029,44.707671947316186,46.233273565194196,37.764749469986484,690000.0,0.0
700000.0,3.14,0.0,700000.0,73.70814285714286,44.71048295014863,46.225723226520884,37.77580179461346,700000.0,0.0
710000.0,3.18,0.0,710000.0,73.70661971830987,44.7059772444167,46.21620920832385,37.766732339243866,710000.0,0.0
720000.0,3.23,0.0,720000.0,73.71277777777779,44.71988617729829,46.246868840633226,37.78622190374135,720000.0,0.0
730000.0,3.26,0.0,730000.0,73.70547945205479,44.70310778731544,46.240172972488516,37.764650191618074,730000.0,0.0
740000.0,3.31,0.0,740000.0,73.7077027027027,44.70300592317801,46.23801799959657,37.755774521722444,740000.0,0.0
750000.0,3.36,0.0,750000.0,73.71866666666666,44.723958720341216,46.254502422651036,37.77739896837572,750000.0,0.0
760000.0,3.39,0.0,760000.0,73.71710526315789,44.72383729523251,46.24639736492977,37.783052072237055,760000.0,0.0
770000.0,3.43,0.0,770000.0,73.72207792207791,44.73650899060026,46.23907325238462,37.80411708834496,770000.0,0.0
780000.0,3.46,0.0,780000.0,73.71589743589743,44.72058829225901,46.22460622434392,37.784764222658545,780000.0,0.0
790000.0,3.51,0.0,790000.0,73.70658227848101,44.70318073923459,46.20126287872117,37.77004173270101,790000.0,0.0
800000.0,3.56,0.0,800000.0,73.70887499999999,44.70629966143532,46.21415730509476,37.77322161867907,800000.0,0.0
810000.0,3.61,0.0,810000.0,73.71037037037037,44.70691355631778,46.21163133752299,37.769841988830805,810000.0,0.0
820000.0,3.63,0.0,820000.0,73.71,44.7074671031934,46.21293965304304,37.77909903253365,820000.0,0.0
830000.0,3.68,0.0,830000.0,73.71759036144579,44.72353361363727,46.227701075475565,37.79790249271462,830000.0,0.0
840000.0,3.73,0.0,840000.0,73.71880952380953,44.72508648678969,46.22342071095717,37.798277324302006,840000.0,0.0
850000.0,3.76,0.0,850000.0,73.71917647058824,44.72218382538641,46.224157687456064,37.78578013206669,850000.0,0.0
860000.0,3.81,0.0,860000.0,73.72686046511629,44.738793494807084,46.231551593666275,37.805297652308205,860000.0,0.0
870000.0,3.85,0.0,870000.0,73.72954022988506,44.74364789034569,46.236991663373416,37.8095536115155,870000.0,0.0
880000.0,3.88,0.0,880000.0,73.73545454545454,44.75365626783766,46.24892731809757,37.815994231659154,880000.0,0.0
890000.0,3.94,0.0,890000.0,73.73539325842697,44.75150321596264,46.233801482190245,37.81027684809269,890000.0,0.0
900000.0,3.97,0.0,900000.0,73.73222222222222,44.74900246187769,46.224623258458905,37.82005928411927,900000.0,0.0
910000.0,4.02,0.0,910000.0,73.72307692307693,44.73506946968315,46.22021105283519,37.81483321153931,910000.0,0.0
920000.0,4.06,0.0,920000.0,73.72489130434784,44.739573676747035,46.21853787469214,37.82159117215835,920000.0,0.0
930000.0,4.11,0.0,930000.0,73.73903225806451,44.7691213055008,46.24150348665212,37.85477640880014,930000.0,0.0
940000.0,4.13,0.0,940000.0,73.73648936170213,44.7580276172304,46.2314983404044,37.8304873043014,940000.0,0.0
950000.0,4.18,0.0,950000.0,73.74094736842105,44.76454623807149,46.24739544615172,37.83383713657012,950000.0,0.0
960000.0,4.23,0.0,960000.0,73.7415625,44.76734498254774,46.24817686343748,37.836058296959386,960000.0,0.0
970000.0,4.26,0.0,970000.0,73.74680412371134,44.78148209341795,46.25526301904711,37.86074204214096,970000.0,0.0
980000.0,4.31,0.0,980000.0,73.7438775510204,44.77440461739571,46.24401718954672,37.851879225267915,980000.0,0.0
990000.0,4.34,0.0,990000.0,73.74232323232323,44.76888092834911,46.2370194803449,37.84214188531628,990000.0,0.0
1000000.0,4.39,0.0,1000000.0,73.7492,44.78039792573986,46.24361854405535,37.849246992587126,1000000.0,0.0
